instance,candName,targName,conf,realConf
47 name_name_jac_qgm_3_qgm_3,534,591,0.005434782608695652,0
47 name_name_cos_dlm_dc0_dlm_dc0,534,591,0.011009637651263605,0
47 name_name_mel,534,591,0.6240511536598206,0
47 name_name_lev_dist,534,591,89,0
47 name_name_lev_sim,534,591,0.1834862385321101,0
47 description_description_jac_qgm_3_qgm_3,534,591,nan,0
47 description_description_cos_dlm_dc0_dlm_dc0,534,591,nan,0
47 price_price_exm,534,591,nan,0
47 price_price_anm,534,591,nan,0
47 price_price_lev_dist,534,591,nan,0
47 price_price_lev_sim,534,591,nan,0
47 DecisionTree,534,591,0,0
47 SVM,534,591,0,0
47 RF,534,591,0,0
47 NB,534,591,0,0
47 LogReg,534,591,0,0
47 LinReg,534,591,0,0
47 name_name_jac_qgm_3_qgm_3,534,594,0.1414141414141414,0
47 name_name_cos_dlm_dc0_dlm_dc0,534,594,0.26224402724287427,0
47 name_name_mel,534,594,0.7861575484275818,0
47 name_name_lev_dist,534,594,50,0
47 name_name_lev_sim,534,594,0.32432432432432434,0
47 description_description_jac_qgm_3_qgm_3,534,594,0.012012012012012012,0
47 description_description_cos_dlm_dc0_dlm_dc0,534,594,0.026216125254653815,0
47 price_price_exm,534,594,0,0
47 price_price_anm,534,594,0.5313067455780482,0
47 price_price_lev_dist,534,594,5,0
47 price_price_lev_sim,534,594,0.16666666666666663,0
47 DecisionTree,534,594,0,0
47 SVM,534,594,0,0
47 RF,534,594,0,0
47 NB,534,594,0,0
47 LogReg,534,594,0,0
47 LinReg,534,594,0,0
47 name_name_jac_qgm_3_qgm_3,534,626,0.6046511627906976,0.0
47 name_name_cos_dlm_dc0_dlm_dc0,534,626,0.75648868615144,0.0
47 name_name_mel,534,626,0.8852934241294861,0.0
47 name_name_lev_dist,534,626,33,0.0
47 name_name_lev_sim,534,626,0.5540540540540541,0.0
47 description_description_jac_qgm_3_qgm_3,534,626,0.04296875,0.0
47 description_description_cos_dlm_dc0_dlm_dc0,534,626,0.13664859862498713,0.0
47 price_price_exm,534,626,nan,0.0
47 price_price_anm,534,626,nan,0.0
47 price_price_lev_dist,534,626,nan,0.0
47 price_price_lev_sim,534,626,nan,0.0
47 DecisionTree,534,626,0,0.0
47 SVM,534,626,0,0.0
47 RF,534,626,0,0.0
47 NB,534,626,0,0.0
47 LogReg,534,626,0,0.0
47 LinReg,534,626,0,0.0
47 name_name_jac_qgm_3_qgm_3,534,533,0.009708737864077669,0
47 name_name_cos_dlm_dc0_dlm_dc0,534,533,0.021442250696755896,0
47 name_name_mel,534,533,0.4779362678527832,0
47 name_name_lev_dist,534,533,62,0
47 name_name_lev_sim,534,533,0.16216216216216217,0
47 description_description_jac_qgm_3_qgm_3,534,533,nan,0
47 description_description_cos_dlm_dc0_dlm_dc0,534,533,nan,0
47 price_price_exm,534,533,nan,0
47 price_price_anm,534,533,nan,0
47 price_price_lev_dist,534,533,nan,0
47 price_price_lev_sim,534,533,nan,0
47 DecisionTree,534,533,0,0
47 SVM,534,533,0,0
47 RF,534,533,0,0
47 NB,534,533,0,0
47 LogReg,534,533,0,0
47 LinReg,534,533,0,0
47 name_name_jac_qgm_3_qgm_3,534,534,0.007518796992481203,0
47 name_name_cos_dlm_dc0_dlm_dc0,534,534,0.015032920560056576,0
47 name_name_mel,534,534,0.5397594571113586,0
47 name_name_lev_dist,534,534,63,0
47 name_name_lev_sim,534,534,0.14864864864864868,0
47 description_description_jac_qgm_3_qgm_3,534,534,nan,0
47 description_description_cos_dlm_dc0_dlm_dc0,534,534,nan,0
47 price_price_exm,534,534,nan,0
47 price_price_anm,534,534,nan,0
47 price_price_lev_dist,534,534,nan,0
47 price_price_lev_sim,534,534,nan,0
47 DecisionTree,534,534,0,0
47 SVM,534,534,0,0
47 RF,534,534,0,0
47 NB,534,534,0,0
47 LogReg,534,534,0,0
47 LinReg,534,534,0,0
60 name_name_jac_qgm_3_qgm_3,704,704,0.02564102564102564,0
60 name_name_cos_dlm_dc0_dlm_dc0,704,704,0.05455447255899809,0
60 name_name_mel,704,704,0.5432755351066589,0
60 name_name_lev_dist,704,704,78,0
60 name_name_lev_sim,704,704,0.17021276595744683,0
60 description_description_jac_qgm_3_qgm_3,704,704,nan,0
60 description_description_cos_dlm_dc0_dlm_dc0,704,704,nan,0
60 price_price_exm,704,704,nan,0
60 price_price_anm,704,704,nan,0
60 price_price_lev_dist,704,704,nan,0
60 price_price_lev_sim,704,704,nan,0
60 DecisionTree,704,704,0,0
60 SVM,704,704,0,0
60 RF,704,704,0,0
60 NB,704,704,0,0
60 LogReg,704,704,0,0
60 LinReg,704,704,0,0
60 name_name_jac_qgm_3_qgm_3,704,772,0.648936170212766,1.0
60 name_name_cos_dlm_dc0_dlm_dc0,704,772,0.7898798183465977,1.0
60 name_name_mel,704,772,0.8252438902854919,1.0
60 name_name_lev_dist,704,772,29,1.0
60 name_name_lev_sim,704,772,0.6914893617021276,1.0
60 description_description_jac_qgm_3_qgm_3,704,772,nan,1.0
60 description_description_cos_dlm_dc0_dlm_dc0,704,772,nan,1.0
60 price_price_exm,704,772,nan,1.0
60 price_price_anm,704,772,nan,1.0
60 price_price_lev_dist,704,772,nan,1.0
60 price_price_lev_sim,704,772,nan,1.0
60 DecisionTree,704,772,0.0,1.0
60 SVM,704,772,0.0,1.0
60 RF,704,772,0.0,1.0
60 NB,704,772,0.0,1.0
60 LogReg,704,772,0.0,1.0
60 LinReg,704,772,0.0,1.0
60 name_name_jac_qgm_3_qgm_3,704,742,0.01639344262295082,0
60 name_name_cos_dlm_dc0_dlm_dc0,704,742,0.03450327796711771,0
60 name_name_mel,704,742,0.4564785659313202,0
60 name_name_lev_dist,704,742,79,0
60 name_name_lev_sim,704,742,0.15957446808510634,0
60 description_description_jac_qgm_3_qgm_3,704,742,0.011799410029498525,0
60 description_description_cos_dlm_dc0_dlm_dc0,704,742,0.03361463227264072,0
60 price_price_exm,704,742,nan,0
60 price_price_anm,704,742,nan,0
60 price_price_lev_dist,704,742,nan,0
60 price_price_lev_sim,704,742,nan,0
60 DecisionTree,704,742,0,0
60 SVM,704,742,0,0
60 RF,704,742,0,0
60 NB,704,742,0,0
60 LogReg,704,742,0,0
60 LinReg,704,742,0,0
60 name_name_jac_qgm_3_qgm_3,704,693,0.008849557522123894,0
60 name_name_cos_dlm_dc0_dlm_dc0,704,693,0.019920476822239894,0
60 name_name_mel,704,693,0.5149442553520203,0
60 name_name_lev_dist,704,693,84,0
60 name_name_lev_sim,704,693,0.1063829787234043,0
60 description_description_jac_qgm_3_qgm_3,704,693,0.03333333333333333,0
60 description_description_cos_dlm_dc0_dlm_dc0,704,693,0.07283170325738822,0
60 price_price_exm,704,693,nan,0
60 price_price_anm,704,693,nan,0
60 price_price_lev_dist,704,693,nan,0
60 price_price_lev_sim,704,693,nan,0
60 DecisionTree,704,693,0,0
60 SVM,704,693,0,0
60 RF,704,693,0,0
60 NB,704,693,0,0
60 LogReg,704,693,0,0
60 LinReg,704,693,0,0
60 name_name_jac_qgm_3_qgm_3,704,696,0.008849557522123894,0
60 name_name_cos_dlm_dc0_dlm_dc0,704,696,0.019920476822239894,0
60 name_name_mel,704,696,0.5090172290802002,0
60 name_name_lev_dist,704,696,84,0
60 name_name_lev_sim,704,696,0.1063829787234043,0
60 description_description_jac_qgm_3_qgm_3,704,696,0.038356164383561646,0
60 description_description_cos_dlm_dc0_dlm_dc0,704,696,0.08893595740629329,0
60 price_price_exm,704,696,nan,0
60 price_price_anm,704,696,nan,0
60 price_price_lev_dist,704,696,nan,0
60 price_price_lev_sim,704,696,nan,0
60 DecisionTree,704,696,0,0
60 SVM,704,696,0,0
60 RF,704,696,0,0
60 NB,704,696,0,0
60 LogReg,704,696,0,0
60 LinReg,704,696,0,0
60 name_name_jac_qgm_3_qgm_3,704,697,0.008849557522123894,0
60 name_name_cos_dlm_dc0_dlm_dc0,704,697,0.019920476822239894,0
60 name_name_mel,704,697,0.5090172290802002,0
60 name_name_lev_dist,704,697,84,0
60 name_name_lev_sim,704,697,0.1063829787234043,0
60 description_description_jac_qgm_3_qgm_3,704,697,0.03307888040712468,0
60 description_description_cos_dlm_dc0_dlm_dc0,704,697,0.0718407495554335,0
60 price_price_exm,704,697,nan,0
60 price_price_anm,704,697,nan,0
60 price_price_lev_dist,704,697,nan,0
60 price_price_lev_sim,704,697,nan,0
60 DecisionTree,704,697,0,0
60 SVM,704,697,0,0
60 RF,704,697,0,0
60 NB,704,697,0,0
60 LogReg,704,697,0,0
60 LinReg,704,697,0,0
60 name_name_jac_qgm_3_qgm_3,704,698,0.016666666666666666,0
60 name_name_cos_dlm_dc0_dlm_dc0,704,698,0.03289758474798845,0
60 name_name_mel,704,698,0.5625925660133362,0
60 name_name_lev_dist,704,698,89,0
60 name_name_lev_sim,704,698,0.14423076923076927,0
60 description_description_jac_qgm_3_qgm_3,704,698,nan,0
60 description_description_cos_dlm_dc0_dlm_dc0,704,698,nan,0
60 price_price_exm,704,698,nan,0
60 price_price_anm,704,698,nan,0
60 price_price_lev_dist,704,698,nan,0
60 price_price_lev_sim,704,698,nan,0
60 DecisionTree,704,698,0,0
60 SVM,704,698,0,0
60 RF,704,698,0,0
60 NB,704,698,0,0
60 LogReg,704,698,0,0
60 LinReg,704,698,0,0
60 name_name_jac_qgm_3_qgm_3,704,699,0.015748031496062992,0
60 name_name_cos_dlm_dc0_dlm_dc0,704,699,0.03253000243161777,0
60 name_name_mel,704,699,0.5227810144424438,0
60 name_name_lev_dist,704,699,78,0
60 name_name_lev_sim,704,699,0.17021276595744683,0
60 description_description_jac_qgm_3_qgm_3,704,699,0.014925373134328358,0
60 description_description_cos_dlm_dc0_dlm_dc0,704,699,0.043396303660274624,0
60 price_price_exm,704,699,nan,0
60 price_price_anm,704,699,nan,0
60 price_price_lev_dist,704,699,nan,0
60 price_price_lev_sim,704,699,nan,0
60 DecisionTree,704,699,0,0
60 SVM,704,699,0,0
60 RF,704,699,0,0
60 NB,704,699,0,0
60 LogReg,704,699,0,0
60 LinReg,704,699,0,0
60 name_name_jac_qgm_3_qgm_3,704,702,0.025423728813559324,0
60 name_name_cos_dlm_dc0_dlm_dc0,704,702,0.05381220025006314,0
60 name_name_mel,704,702,0.5411309003829956,0
60 name_name_lev_dist,704,702,78,0
60 name_name_lev_sim,704,702,0.17021276595744683,0
60 description_description_jac_qgm_3_qgm_3,704,702,nan,0
60 description_description_cos_dlm_dc0_dlm_dc0,704,702,nan,0
60 price_price_exm,704,702,nan,0
60 price_price_anm,704,702,nan,0
60 price_price_lev_dist,704,702,nan,0
60 price_price_lev_sim,704,702,nan,0
60 DecisionTree,704,702,0,0
60 SVM,704,702,0,0
60 RF,704,702,0,0
60 NB,704,702,0,0
60 LogReg,704,702,0,0
60 LinReg,704,702,0,0
60 name_name_jac_qgm_3_qgm_3,704,703,0.0,0
60 name_name_cos_dlm_dc0_dlm_dc0,704,703,0.0,0
60 name_name_mel,704,703,0.51157146692276,0
60 name_name_lev_dist,704,703,77,0
60 name_name_lev_sim,704,703,0.18085106382978722,0
60 description_description_jac_qgm_3_qgm_3,704,703,nan,0
60 description_description_cos_dlm_dc0_dlm_dc0,704,703,nan,0
60 price_price_exm,704,703,nan,0
60 price_price_anm,704,703,nan,0
60 price_price_lev_dist,704,703,nan,0
60 price_price_lev_sim,704,703,nan,0
60 DecisionTree,704,703,0,0
60 SVM,704,703,0,0
60 RF,704,703,0,0
60 NB,704,703,0,0
60 LogReg,704,703,0,0
60 LinReg,704,703,0,0
60 name_name_jac_qgm_3_qgm_3,772,704,0.010309278350515464,0
60 name_name_cos_dlm_dc0_dlm_dc0,772,704,0.021166687833365082,0
60 name_name_mel,772,704,0.600501537322998,0
60 name_name_lev_dist,772,704,51,0
60 name_name_lev_sim,772,704,0.203125,0
60 description_description_jac_qgm_3_qgm_3,772,704,nan,0
60 description_description_cos_dlm_dc0_dlm_dc0,772,704,nan,0
60 price_price_exm,772,704,0,0
60 price_price_anm,772,704,0.022024048096192406,0
60 price_price_lev_dist,772,704,5,0
60 price_price_lev_sim,772,704,0.0,0
60 DecisionTree,772,704,0,0
60 SVM,772,704,0,0
60 RF,772,704,0,0
60 NB,772,704,0,0
60 LogReg,772,704,0,0
60 LinReg,772,704,0,0
60 name_name_jac_qgm_3_qgm_3,772,772,0.023076923076923078,0
60 name_name_cos_dlm_dc0_dlm_dc0,772,772,0.045216426393634816,0
60 name_name_mel,772,772,0.5933531522750854,0
60 name_name_lev_dist,772,772,58,0
60 name_name_lev_sim,772,772,0.17142857142857137,0
60 description_description_jac_qgm_3_qgm_3,772,772,nan,0
60 description_description_cos_dlm_dc0_dlm_dc0,772,772,nan,0
60 price_price_exm,772,772,nan,0
60 price_price_anm,772,772,nan,0
60 price_price_lev_dist,772,772,nan,0
60 price_price_lev_sim,772,772,nan,0
60 DecisionTree,772,772,0,0
60 SVM,772,772,0,0
60 RF,772,772,0,0
60 NB,772,772,0,0
60 LogReg,772,772,0,0
60 LinReg,772,772,0,0
60 name_name_jac_qgm_3_qgm_3,772,742,0.0851063829787234,0
60 name_name_cos_dlm_dc0_dlm_dc0,772,742,0.16064386578049977,0
60 name_name_mel,772,742,0.5511128306388855,0
60 name_name_lev_dist,772,742,45,0
60 name_name_lev_sim,772,742,0.296875,0
60 description_description_jac_qgm_3_qgm_3,772,742,0.06956521739130435,0
60 description_description_cos_dlm_dc0_dlm_dc0,772,742,0.16412198797244365,0
60 price_price_exm,772,742,0,0
60 price_price_anm,772,742,0.6412024048096192,0
60 price_price_lev_dist,772,742,4,0
60 price_price_lev_sim,772,742,0.33333333333333337,0
60 DecisionTree,772,742,0,0
60 SVM,772,742,0,0
60 RF,772,742,0,0
60 NB,772,742,0,0
60 LogReg,772,742,0,0
60 LinReg,772,742,0,0
60 name_name_jac_qgm_3_qgm_3,772,693,0.0,0
60 name_name_cos_dlm_dc0_dlm_dc0,772,693,0.0,0
60 name_name_mel,772,693,0.5117394328117371,0
60 name_name_lev_dist,772,693,54,0
60 name_name_lev_sim,772,693,0.15625,0
60 description_description_jac_qgm_3_qgm_3,772,693,0.033783783783783786,0
60 description_description_cos_dlm_dc0_dlm_dc0,772,693,0.06838416165518485,0
60 price_price_exm,772,693,0,0
60 price_price_anm,772,693,0.6973947895791583,0
60 price_price_lev_dist,772,693,3,0
60 price_price_lev_sim,772,693,0.4,0
60 DecisionTree,772,693,0,0
60 SVM,772,693,0,0
60 RF,772,693,0,0
60 NB,772,693,0,0
60 LogReg,772,693,0,0
60 LinReg,772,693,0,0
60 name_name_jac_qgm_3_qgm_3,772,696,0.0,0
60 name_name_cos_dlm_dc0_dlm_dc0,772,696,0.0,0
60 name_name_mel,772,696,0.5117394328117371,0
60 name_name_lev_dist,772,696,54,0
60 name_name_lev_sim,772,696,0.15625,0
60 description_description_jac_qgm_3_qgm_3,772,696,0.018050541516245487,0
60 description_description_cos_dlm_dc0_dlm_dc0,772,696,0.038770175433269626,0
60 price_price_exm,772,696,0,0
60 price_price_anm,772,696,0.9178356713426854,0
60 price_price_lev_dist,772,696,2,0
60 price_price_lev_sim,772,696,0.6,0
60 DecisionTree,772,696,0,0
60 SVM,772,696,0,0
60 RF,772,696,0,0
60 NB,772,696,0,0
60 LogReg,772,696,0,0
60 LinReg,772,696,0,0
60 name_name_jac_qgm_3_qgm_3,772,697,0.0,0
60 name_name_cos_dlm_dc0_dlm_dc0,772,697,0.0,0
60 name_name_mel,772,697,0.5117394328117371,0
60 name_name_lev_dist,772,697,54,0
60 name_name_lev_sim,772,697,0.15625,0
60 description_description_jac_qgm_3_qgm_3,772,697,0.033444816053511704,0
60 description_description_cos_dlm_dc0_dlm_dc0,772,697,0.06745372154302942,0
60 price_price_exm,772,697,0,0
60 price_price_anm,772,697,0.5877502944640753,0
60 price_price_lev_dist,772,697,2,0
60 price_price_lev_sim,772,697,0.6,0
60 DecisionTree,772,697,0,0
60 SVM,772,697,0,0
60 RF,772,697,0,0
60 NB,772,697,0,0
60 LogReg,772,697,0,0
60 LinReg,772,697,0,0
60 name_name_jac_qgm_3_qgm_3,772,698,0.0,0
60 name_name_cos_dlm_dc0_dlm_dc0,772,698,0.0,0
60 name_name_mel,772,698,0.582327663898468,0
60 name_name_lev_dist,772,698,87,0
60 name_name_lev_sim,772,698,0.16346153846153844,0
60 description_description_jac_qgm_3_qgm_3,772,698,nan,0
60 description_description_cos_dlm_dc0_dlm_dc0,772,698,nan,0
60 price_price_exm,772,698,0,0
60 price_price_anm,772,698,0.5544506050067223,0
60 price_price_lev_dist,772,698,3,0
60 price_price_lev_sim,772,698,0.5,0
60 DecisionTree,772,698,0,0
60 SVM,772,698,0,0
60 RF,772,698,0,0
60 NB,772,698,0,0
60 LogReg,772,698,0,0
60 LinReg,772,698,0,0
60 name_name_jac_qgm_3_qgm_3,772,699,0.08080808080808081,0
60 name_name_cos_dlm_dc0_dlm_dc0,772,699,0.1514564891325506,0
60 name_name_mel,772,699,0.5748648643493652,0
60 name_name_lev_dist,772,699,47,0
60 name_name_lev_sim,772,699,0.265625,0
60 description_description_jac_qgm_3_qgm_3,772,699,0.016736401673640166,0
60 description_description_cos_dlm_dc0_dlm_dc0,772,699,0.04237611507758188,0
60 price_price_exm,772,699,nan,0
60 price_price_anm,772,699,nan,0
60 price_price_lev_dist,772,699,nan,0
60 price_price_lev_sim,772,699,nan,0
60 DecisionTree,772,699,0,0
60 SVM,772,699,0,0
60 RF,772,699,0,0
60 NB,772,699,0,0
60 LogReg,772,699,0,0
60 LinReg,772,699,0,0
60 name_name_jac_qgm_3_qgm_3,772,702,0.01020408163265306,0
60 name_name_cos_dlm_dc0_dlm_dc0,772,702,0.020878692266483083,0
60 name_name_mel,772,702,0.5749979615211487,0
60 name_name_lev_dist,772,702,49,0
60 name_name_lev_sim,772,702,0.234375,0
60 description_description_jac_qgm_3_qgm_3,772,702,nan,0
60 description_description_cos_dlm_dc0_dlm_dc0,772,702,nan,0
60 price_price_exm,772,702,0,0
60 price_price_anm,772,702,0.022024048096192406,0
60 price_price_lev_dist,772,702,5,0
60 price_price_lev_sim,772,702,0.0,0
60 DecisionTree,772,702,0,0
60 SVM,772,702,0,0
60 RF,772,702,0,0
60 NB,772,702,0,0
60 LogReg,772,702,0,0
60 LinReg,772,702,0,0
60 name_name_jac_qgm_3_qgm_3,772,703,0.0,0
60 name_name_cos_dlm_dc0_dlm_dc0,772,703,0.0,0
60 name_name_mel,772,703,0.5626522898674011,0
60 name_name_lev_dist,772,703,51,0
60 name_name_lev_sim,772,703,0.203125,0
60 description_description_jac_qgm_3_qgm_3,772,703,nan,0
60 description_description_cos_dlm_dc0_dlm_dc0,772,703,nan,0
60 price_price_exm,772,703,0,0
60 price_price_anm,772,703,0.031362725450901796,0
60 price_price_lev_dist,772,703,5,0
60 price_price_lev_sim,772,703,0.0,0
60 DecisionTree,772,703,0,0
60 SVM,772,703,0,0
60 RF,772,703,0,0
60 NB,772,703,0,0
60 LogReg,772,703,0,0
60 LinReg,772,703,0,0
60 name_name_jac_qgm_3_qgm_3,742,704,0.017543859649122806,0
60 name_name_cos_dlm_dc0_dlm_dc0,742,704,0.037267799624996496,0
60 name_name_mel,742,704,0.5128450989723206,0
60 name_name_lev_dist,742,704,75,0
60 name_name_lev_sim,742,704,0.1477272727272727,0
60 description_description_jac_qgm_3_qgm_3,742,704,nan,0
60 description_description_cos_dlm_dc0_dlm_dc0,742,704,nan,0
60 price_price_exm,742,704,nan,0
60 price_price_anm,742,704,nan,0
60 price_price_lev_dist,742,704,nan,0
60 price_price_lev_sim,742,704,nan,0
60 DecisionTree,742,704,0,0
60 SVM,742,704,0,0
60 RF,742,704,0,0
60 NB,742,704,0,0
60 LogReg,742,704,0,0
60 LinReg,742,704,0,0
60 name_name_jac_qgm_3_qgm_3,742,772,0.5408163265306123,0.0
60 name_name_cos_dlm_dc0_dlm_dc0,742,772,0.7032369824754147,0.0
60 name_name_mel,742,772,0.8103079199790955,0.0
60 name_name_lev_dist,742,772,43,0.0
60 name_name_lev_sim,742,772,0.5113636363636364,0.0
60 description_description_jac_qgm_3_qgm_3,742,772,nan,0.0
60 description_description_cos_dlm_dc0_dlm_dc0,742,772,nan,0.0
60 price_price_exm,742,772,nan,0.0
60 price_price_anm,742,772,nan,0.0
60 price_price_lev_dist,742,772,nan,0.0
60 price_price_lev_sim,742,772,nan,0.0
60 DecisionTree,742,772,0,0.0
60 SVM,742,772,0,0.0
60 RF,742,772,0,0.0
60 NB,742,772,0,0.0
60 LogReg,742,772,0,0.0
60 LinReg,742,772,0,0.0
60 name_name_jac_qgm_3_qgm_3,742,742,0.008403361344537815,0
60 name_name_cos_dlm_dc0_dlm_dc0,742,742,0.017677669529663684,0
60 name_name_mel,742,742,0.49943533539772034,0
60 name_name_lev_dist,742,742,74,0
60 name_name_lev_sim,742,742,0.15909090909090906,0
60 description_description_jac_qgm_3_qgm_3,742,742,0.019933554817275746,0
60 description_description_cos_dlm_dc0_dlm_dc0,742,742,0.05381220025006314,0
60 price_price_exm,742,742,nan,0
60 price_price_anm,742,742,nan,0
60 price_price_lev_dist,742,742,nan,0
60 price_price_lev_sim,742,742,nan,0
60 DecisionTree,742,742,0,0
60 SVM,742,742,0,0
60 RF,742,742,0,0
60 NB,742,742,0,0
60 LogReg,742,742,0,0
60 LinReg,742,742,0,0
60 name_name_jac_qgm_3_qgm_3,742,693,0.009174311926605505,0
60 name_name_cos_dlm_dc0_dlm_dc0,742,693,0.02041241452319315,0
60 name_name_mel,742,693,0.5270562767982483,0
60 name_name_lev_dist,742,693,76,0
60 name_name_lev_sim,742,693,0.13636363636363635,0
60 description_description_jac_qgm_3_qgm_3,742,693,0.04261363636363636,0
60 description_description_cos_dlm_dc0_dlm_dc0,742,693,0.0896870004167719,0
60 price_price_exm,742,693,nan,0
60 price_price_anm,742,693,nan,0
60 price_price_lev_dist,742,693,nan,0
60 price_price_lev_sim,742,693,nan,0
60 DecisionTree,742,693,0,0
60 SVM,742,693,0,0
60 RF,742,693,0,0
60 NB,742,693,0,0
60 LogReg,742,693,0,0
60 LinReg,742,693,0,0
60 name_name_jac_qgm_3_qgm_3,742,696,0.009174311926605505,0
60 name_name_cos_dlm_dc0_dlm_dc0,742,696,0.02041241452319315,0
60 name_name_mel,742,696,0.5200216174125671,0
60 name_name_lev_dist,742,696,76,0
60 name_name_lev_sim,742,696,0.13636363636363635,0
60 description_description_jac_qgm_3_qgm_3,742,696,0.04573170731707317,0
60 description_description_cos_dlm_dc0_dlm_dc0,742,696,0.10169549954491061,0
60 price_price_exm,742,696,nan,0
60 price_price_anm,742,696,nan,0
60 price_price_lev_dist,742,696,nan,0
60 price_price_lev_sim,742,696,nan,0
60 DecisionTree,742,696,0,0
60 SVM,742,696,0,0
60 RF,742,696,0,0
60 NB,742,696,0,0
60 LogReg,742,696,0,0
60 LinReg,742,696,0,0
60 name_name_jac_qgm_3_qgm_3,742,697,0.009174311926605505,0
60 name_name_cos_dlm_dc0_dlm_dc0,742,697,0.02041241452319315,0
60 name_name_mel,742,697,0.5200216174125671,0
60 name_name_lev_dist,742,697,76,0
60 name_name_lev_sim,742,697,0.13636363636363635,0
60 description_description_jac_qgm_3_qgm_3,742,697,0.04225352112676056,0
60 description_description_cos_dlm_dc0_dlm_dc0,742,697,0.08846671225783474,0
60 price_price_exm,742,697,nan,0
60 price_price_anm,742,697,nan,0
60 price_price_lev_dist,742,697,nan,0
60 price_price_lev_sim,742,697,nan,0
60 DecisionTree,742,697,0,0
60 SVM,742,697,0,0
60 RF,742,697,0,0
60 NB,742,697,0,0
60 LogReg,742,697,0,0
60 LinReg,742,697,0,0
60 name_name_jac_qgm_3_qgm_3,742,698,0.011299435028248588,0
60 name_name_cos_dlm_dc0_dlm_dc0,742,698,0.022473328748774737,0
60 name_name_mel,742,698,0.6217384934425354,0
60 name_name_lev_dist,742,698,87,0
60 name_name_lev_sim,742,698,0.16346153846153844,0
60 description_description_jac_qgm_3_qgm_3,742,698,nan,0
60 description_description_cos_dlm_dc0_dlm_dc0,742,698,nan,0
60 price_price_exm,742,698,nan,0
60 price_price_anm,742,698,nan,0
60 price_price_lev_dist,742,698,nan,0
60 price_price_lev_sim,742,698,nan,0
60 DecisionTree,742,698,0,0
60 SVM,742,698,0,0
60 RF,742,698,0,0
60 NB,742,698,0,0
60 LogReg,742,698,0,0
60 LinReg,742,698,0,0
60 name_name_jac_qgm_3_qgm_3,742,699,0.008064516129032258,0
60 name_name_cos_dlm_dc0_dlm_dc0,742,699,0.016666666666666663,0
60 name_name_mel,742,699,0.5617550611495972,0
60 name_name_lev_dist,742,699,73,0
60 name_name_lev_sim,742,699,0.17045454545454541,0
60 description_description_jac_qgm_3_qgm_3,742,699,0.020134228187919462,0
60 description_description_cos_dlm_dc0_dlm_dc0,742,699,0.055577001437672836,0
60 price_price_exm,742,699,nan,0
60 price_price_anm,742,699,nan,0
60 price_price_lev_dist,742,699,nan,0
60 price_price_lev_sim,742,699,nan,0
60 DecisionTree,742,699,0,0
60 SVM,742,699,0,0
60 RF,742,699,0,0
60 NB,742,699,0,0
60 LogReg,742,699,0,0
60 LinReg,742,699,0,0
60 name_name_jac_qgm_3_qgm_3,742,702,0.017391304347826087,0
60 name_name_cos_dlm_dc0_dlm_dc0,742,702,0.036760731104690386,0
60 name_name_mel,742,702,0.5302460789680481,0
60 name_name_lev_dist,742,702,74,0
60 name_name_lev_sim,742,702,0.15909090909090906,0
60 description_description_jac_qgm_3_qgm_3,742,702,nan,0
60 description_description_cos_dlm_dc0_dlm_dc0,742,702,nan,0
60 price_price_exm,742,702,nan,0
60 price_price_anm,742,702,nan,0
60 price_price_lev_dist,742,702,nan,0
60 price_price_lev_sim,742,702,nan,0
60 DecisionTree,742,702,0,0
60 SVM,742,702,0,0
60 RF,742,702,0,0
60 NB,742,702,0,0
60 LogReg,742,702,0,0
60 LinReg,742,702,0,0
60 name_name_jac_qgm_3_qgm_3,742,703,0.0,0
60 name_name_cos_dlm_dc0_dlm_dc0,742,703,0.0,0
60 name_name_mel,742,703,0.5366457104682922,0
60 name_name_lev_dist,742,703,74,0
60 name_name_lev_sim,742,703,0.15909090909090906,0
60 description_description_jac_qgm_3_qgm_3,742,703,nan,0
60 description_description_cos_dlm_dc0_dlm_dc0,742,703,nan,0
60 price_price_exm,742,703,nan,0
60 price_price_anm,742,703,nan,0
60 price_price_lev_dist,742,703,nan,0
60 price_price_lev_sim,742,703,nan,0
60 DecisionTree,742,703,0,0
60 SVM,742,703,0,0
60 RF,742,703,0,0
60 NB,742,703,0,0
60 LogReg,742,703,0,0
60 LinReg,742,703,0,0
60 name_name_jac_qgm_3_qgm_3,693,704,0.02564102564102564,0
60 name_name_cos_dlm_dc0_dlm_dc0,693,704,0.05455447255899809,0
60 name_name_mel,693,704,0.512426495552063,0
60 name_name_lev_dist,693,704,78,0
60 name_name_lev_sim,693,704,0.17021276595744683,0
60 description_description_jac_qgm_3_qgm_3,693,704,nan,0
60 description_description_cos_dlm_dc0_dlm_dc0,693,704,nan,0
60 price_price_exm,693,704,nan,0
60 price_price_anm,693,704,nan,0
60 price_price_lev_dist,693,704,nan,0
60 price_price_lev_sim,693,704,nan,0
60 DecisionTree,693,704,0,0
60 SVM,693,704,0,0
60 RF,693,704,0,0
60 NB,693,704,0,0
60 LogReg,693,704,0,0
60 LinReg,693,704,0,0
60 name_name_jac_qgm_3_qgm_3,693,772,0.5656565656565656,0.0
60 name_name_cos_dlm_dc0_dlm_dc0,693,772,0.7251355709411389,0.0
60 name_name_mel,693,772,0.8216039538383484,0.0
60 name_name_lev_dist,693,772,31,0.0
60 name_name_lev_sim,693,772,0.6702127659574468,0.0
